N.Y.C. TRANSIT AUTHORITY,876,$20K,Below 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,650,$70K,Above 50K
POLICE DEPARTMENT,70235,$80K,Above 50K
DEPARTMENT OF ENVIRONMENTA,91011,$50K,Below 50K
DEPARTMENT OF SANITATION,70112,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,412,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,325,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,609,$60K,Above 50K
CUNY QUEENSBOROUGH COMMUNI,10102,$00K,Below 50K
FIRE DEPARTMENT,53053,$40K,Below 50K
DEPARTMENT OF SANITATION,92510,$00K,Below 50K
HOUSING PRESERVATION & DEV,95566,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,325,$60K,Above 50K
DEPARTMENT OF PARKS & RECR,60430,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,912,$60K,Above 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,813,$60K,Above 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
N.Y.C. HOUSING AUTHORITY,90645,$30K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
POLICE DEPARTMENT,71652,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,253,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,339,$50K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
POLICE DEPARTMENT,7026B,$120K,Above 50K
DEPARTMENT OF EDUCATION,54503,$20K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
DEPARTMENT OF HOMELESS SER,56056,$30K,Below 50K
N.Y.C. HOUSING AUTHORITY,90645,$30K,Below 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,813,$50K,Below 50K
CUNY BRONX COMMUNITY COLLE,10102,$00K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,10104,$30K,Below 50K
DEPARTMENT OF EDUCATION,34171,$40K,Below 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
LAW DEPARTMENT,30112,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,912,$40K,Below 50K
DEPARTMENT OF HEALTH AND M,21744,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,609,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,609,$60K,Above 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
CITY COUNCIL,94074,$30K,Below 50K
POLICE DEPARTMENT,7021C,$110K,Above 50K
POLICE DEPARTMENT,71012,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,321,$70K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,10104,$30K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
N.Y.C. HOUSING AUTHORITY,90645,$30K,Below 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
DEPARTMENT OF EDUCATION,60888,$30K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,52312,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,389,$50K,Below 50K
DISTRICT ATTORNEY-NEW YORK,30114,$60K,Above 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,325,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,912,$60K,Above 50K
DEPARTMENT OF CORRECTION,70410,$30K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
DEPARTMENT OF FINANCE,13621,$50K,Below 50K
POLICE DEPARTMENT,7023B,$100K,Above 50K
POLICE DEPARTMENT,7021A,$80K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,687,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,547,$90K,Above 50K
POLICE DEPARTMENT,70260,$100K,Above 50K
N.Y.C. TRANSIT AUTHORITY,815,$70K,Above 50K
LAW DEPARTMENT,30080,$40K,Below 50K
DEPARTMENT OF PARKS & RECR,21015,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,813,$60K,Above 50K
LAW DEPARTMENT,30112,$60K,Above 50K
DISTRICT ATTORNEY-KINGS CO,1002C,$80K,Above 50K
N.Y.C. TRANSIT AUTHORITY,310,$90K,Above 50K
N.Y.C. TRANSIT AUTHORITY,204,$130K,Above 50K
N.Y.C. TRANSIT AUTHORITY,325,$60K,Above 50K
POLICE DEPARTMENT,7026A,$120K,Above 50K
POLICE DEPARTMENT,70235,$90K,Above 50K
DEPARTMENT OF INFORMATION,10050,$110K,Above 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
CUNY MANHATTAN COMMUNITY C,4008,$80K,Above 50K
POLICE DEPARTMENT,71651,$30K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,10251,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,412,$60K,Above 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
N.Y.C. HOUSING AUTHORITY,90645,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,609,$60K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,10124,$40K,Below 50K
DEPARTMENT OF CORRECTION,70467,$90K,Above 50K
CUNY MANHATTAN COMMUNITY C,10102,$00K,Below 50K
POLICE DEPARTMENT,70210,$50K,Below 50K
DEPARTMENT OF ENVIRONMENTA,91645,$00K,Below 50K
FIRE DEPARTMENT,70365,$100K,Above 50K
DEPARTMENT OF ENVIRONMENTA,90739,$00K,Below 50K
OFFICE OF MANAGEMENT AND B,0608A,$130K,Above 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
DEPARTMENT OF EDUCATION,56057,$40K,Below 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,270,$110K,Above 50K
TRIBOROUGH BRIDGE AND TUNN,83008,$100K,Above 50K
CUNY QUEENSBOROUGH COMMUNI,4294,$00K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
DEPARTMENT OF ENVIRONMENTA,91314,$70K,Above 50K
DISTRICT ATTORNEY - SPECIA,6684,$100K,Above 50K
N.Y.C. TRANSIT AUTHORITY,325,$60K,Above 50K
POLICE DEPARTMENT,7023B,$110K,Above 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
DEPARTMENT OF HOMELESS SER,91717,$00K,Below 50K
POLICE DEPARTMENT,71651,$20K,Below 50K
DEPARTMENT OF SANITATION,70112,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,339,$30K,Below 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,548,$90K,Above 50K
N.Y.C. TRANSIT AUTHORITY,650,$70K,Above 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12627,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,650,$60K,Above 50K
POLICE DEPARTMENT,10147,$40K,Below 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
POLICE DEPARTMENT,71651,$30K,Below 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
ADMINISTRATION FOR CHILDRE,95600,$90K,Above 50K
N.Y.C. HOUSING AUTHORITY,80310,$70K,Above 50K
DEPARTMENT OF SANITATION,70112,$60K,Above 50K
DISTRICT ATTORNEY-RICHMOND,10251,$50K,Below 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
POLICE DEPARTMENT,70205,$00K,Below 50K
DEPARTMENT OF EDUCATION,51221,$60K,Above 50K
DEPARTMENT OF ENVIRONMENTA,10015,$100K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,10124,$40K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,350,$100K,Above 50K
DEPARTMENT OF HEALTH AND M,21849,$90K,Above 50K
N.Y.C. TRANSIT AUTHORITY,412,$50K,Below 50K
POLICE DEPARTMENT,70235,$90K,Above 50K
DISTRICT ATTORNEY - SPECIA,56057,$30K,Below 50K
FIRE DEPARTMENT,12202,$30K,Below 50K
DEPARTMENT OF EDUCATION,51222,$60K,Above 50K
N.Y.C. HOUSING AUTHORITY,91830,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,405,$60K,Above 50K
FIRE DEPARTMENT,70316,$90K,Above 50K
DEPARTMENT OF EDUCATION,56057,$30K,Below 50K
POLICE DEPARTMENT,70265,$140K,Above 50K
N.Y.C. TRANSIT AUTHORITY,623,$80K,Above 50K
TEACHERS' RETIREMENT SYSTE,10050,$120K,Above 50K
LAW DEPARTMENT,5072,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,389,$50K,Below 50K
DISTRICT ATTORNEY-KINGS CO,56056,$30K,Below 50K
POLICE DEPARTMENT,70205,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,609,$60K,Above 50K
DEPARTMENT OF INFORMATION,13632,$100K,Above 50K
DEPARTMENT OF PROBATION,51810,$60K,Above 50K
DEPARTMENT OF HOMELESS SER,10124,$50K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,10104,$30K,Below 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,650,$70K,Above 50K
DEPARTMENT OF HEALTH AND M,21512,$30K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,10251,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,412,$60K,Above 50K
POLICE DEPARTMENT,71012,$40K,Below 50K
CUNY MANHATTAN COMMUNITY C,4688,$00K,Below 50K
N.Y.C. HOUSING AUTHORITY,80201,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,650,$70K,Above 50K
DEPARTMENT FOR THE AGING,9749,$00K,Below 50K
DEPARTMENT OF YOUTH AND CO,91212,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,609,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,505,$90K,Above 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
N.Y.C. HOUSING AUTHORITY,80201,$50K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
POLICE DEPARTMENT,7026B,$120K,Above 50K
POLICE DEPARTMENT,7021A,$80K,Above 50K
DEPARTMENT OF SANITATION,70112,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,813,$60K,Above 50K
POLICE DEPARTMENT,70235,$90K,Above 50K
DEPARTMENT OF EDUCATION,90774,$00K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
POLICE DEPARTMENT,71651,$20K,Below 50K
OFFICE OF THE COMPTROLLER,10044,$70K,Above 50K
OFFICE OF MANAGEMENT AND B,10026,$180K,Above 50K
N.Y.C. TRANSIT AUTHORITY,652,$90K,Above 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
DEPARTMENT OF CITYWIDE ADM,90698,$00K,Below 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,325,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,945,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,573,$70K,Above 50K
DEPARTMENT OF HEALTH AND M,31220,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,609,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,609,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,824,$100K,Above 50K
ADMINISTRATION FOR CHILDRE,52367,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,265,$30K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
DEPARTMENT OF ENVIRONMENTA,91769,$00K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,10104,$30K,Below 50K
POLICE DEPARTMENT,71651,$20K,Below 50K
ADMINISTRATION FOR CHILDRE,52370,$70K,Above 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
CUNY LAGUARDIA COMMUNITY C,10102,$00K,Below 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
DISTRICT ATTORNEY-RICHMOND,30114,$50K,Below 50K
FIRE DEPARTMENT,70310,$40K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,1002A,$70K,Above 50K
LAW DEPARTMENT,30112,$90K,Above 50K
FIRE DEPARTMENT,53053,$30K,Below 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
DEPARTMENT OF SANITATION,70150,$70K,Above 50K
ADMINISTRATION FOR CHILDRE,52366,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,101,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,325,$60K,Above 50K
DEPARTMENT OF ENVIRONMENTA,90756,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,650,$70K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,325,$100K,Above 50K
N.Y.C. TRANSIT AUTHORITY,339,$50K,Below 50K
HOUSING PRESERVATION & DEV,10251,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,339,$40K,Below 50K
DEPARTMENT OF PARKS & RECR,81106,$40K,Below 50K
DEPARTMENT OF PARKS & RECR,81106,$40K,Below 50K
DEPARTMENT OF PARKS & RECR,90641,$30K,Below 50K
DEPARTMENT OF CORRECTION,70467,$90K,Above 50K
ADMINISTRATION FOR CHILDRE,52295,$30K,Below 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,813,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,325,$60K,Above 50K
DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
CUNY MANHATTAN COMMUNITY C,4607,$00K,Below 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
DEPARTMENT OF ENVIRONMENTA,70811,$30K,Below 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
DEPARTMENT OF EDUCATION,1263B,$70K,Above 50K
POLICE DEPARTMENT,71651,$30K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,52314,$40K,Below 50K
DEPARTMENT OF PARKS & RECR,80633,$00K,Below 50K
OFFICE OF ADMINISTRATIVE T,52406,$00K,Below 50K
CUNY BRONX COMMUNITY COLLE,4841,$30K,Below 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
N.Y.C. HOUSING AUTHORITY,12627,$60K,Above 50K
DEPARTMENT OF SANITATION,70112,$60K,Above 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,813,$60K,Above 50K
POLICE DEPARTMENT,70210,$50K,Below 50K
DEPARTMENT OF EDUCATION,91717,$00K,Below 50K
DEPARTMENT OF HEALTH AND M,10209,$00K,Below 50K
POLICE DEPARTMENT,7021,$80K,Above 50K
CUNY HOSTOS COMMUNITY COLL,10102,$00K,Below 50K
FIRE DEPARTMENT,10124,$00K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,52314,$40K,Below 50K
CUNY LAGUARDIA COMMUNITY C,4625,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,609,$40K,Below 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
DEPARTMENT OF EDUCATION,56057,$40K,Below 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,80609,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,325,$60K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
ADMINISTRATION FOR CHILDRE,52295,$40K,Below 50K
POLICE DEPARTMENT,70210,$50K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,341,$60K,Above 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
FIRE DEPARTMENT,70310,$30K,Below 50K
POLICE DEPARTMENT,70210,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,609,$50K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
DEPARTMENT OF EDUCATION,56057,$40K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,10104,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,300,$80K,Above 50K
N.Y.C. HOUSING AUTHORITY,90645,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,122,$70K,Above 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
DEPARTMENT OF PROBATION,51810,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,609,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,325,$40K,Below 50K
DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
CUNY HOSTOS COMMUNITY COLL,10102,$00K,Below 50K
DEPARTMENT OF EDUCATION,13615,$40K,Below 50K
POLICE DEPARTMENT,71651,$30K,Below 50K
DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,650,$70K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,13621,$50K,Below 50K
DEPARTMENT OF SANITATION,70112,$60K,Above 50K
DEPARTMENT OF PARKS & RECR,56058,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,325,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,609,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,325,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,325,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,650,$70K,Above 50K
FIRE DEPARTMENT,70310,$40K,Below 50K
DEPARTMENT OF TRANSPORTATI,35007,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,650,$70K,Above 50K
DEPARTMENT OF EDUCATION,13620,$40K,Below 50K
DEPARTMENT OF HEALTH AND M,51022,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,339,$50K,Below 50K
DEPARTMENT OF CITYWIDE ADM,90644,$30K,Below 50K
HOUSING PRESERVATION & DEV,12627,$70K,Above 50K
N.Y.C. HOUSING AUTHORITY,91830,$00K,Below 50K
DEPARTMENT OF TRANSPORTATI,92406,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,609,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,609,$60K,Above 50K
DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
DEPARTMENT OF PARKS & RECR,90641,$00K,Below 50K
DISTRICT ATTORNEY-NEW YORK,56058,$50K,Below 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
DEPARTMENT OF TRANSPORTATI,92610,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,817,$70K,Above 50K
DEPARTMENT OF EDUCATION,56058,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,448,$40K,Below 50K
DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
DEPARTMENT OF INFORMATION,13631,$70K,Above 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,652,$90K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,52311,$50K,Below 50K
POLICE DEPARTMENT,7026,$150K,Above 50K
CUNY MANHATTAN COMMUNITY C,4294,$00K,Below 50K
DEPARTMENT OF PARKS & RECR,80633,$00K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,412,$40K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,52312,$60K,Above 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
BOARD OF ELECTIONS,94210,$30K,Below 50K
DEPARTMENT OF PARKS & RECR,56057,$30K,Below 50K
DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,339,$50K,Below 50K
CUNY LAGUARDIA COMMUNITY C,4294,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,253,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,974,$80K,Above 50K
DEPARTMENT OF PARKS & RECR,80633,$00K,Below 50K
DEPARTMENT OF HOMELESS SER,10056,$80K,Above 50K
DEPARTMENT OF SANITATION,70150,$90K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,13632,$80K,Above 50K
N.Y.C. HOUSING AUTHORITY,91717,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,910,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,00T27,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,341,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,341,$70K,Above 50K
DEPARTMENT OF CITYWIDE ADM,90644,$30K,Below 50K
DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
CUNY KINGSBOROUGH COMMMUNI,10101,$00K,Below 50K
DEPARTMENT OF CORRECTION,70467,$90K,Above 50K
DEPARTMENT OF EDUCATION,10251,$30K,Below 50K
DEPARTMENT OF PARKS & RECR,10124,$60K,Above 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
FIRE DEPARTMENT,53054,$50K,Below 50K
DEPARTMENT OF HOMELESS SER,31113,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,609,$60K,Above 50K
POLICE DEPARTMENT,70235,$90K,Above 50K
N.Y.C. TRANSIT AUTHORITY,253,$60K,Above 50K
CUNY MANHATTAN COMMUNITY C,4625,$00K,Below 50K
DEPARTMENT OF SANITATION,70112,$60K,Above 50K
FIRE DEPARTMENT,10124,$00K,Below 50K
FIRE DEPARTMENT,70360,$90K,Above 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
DEPARTMENT OF TRANSPORTATI,91971,$00K,Below 50K
DEPARTMENT OF CORRECTION,90723,$00K,Below 50K
DEPARTMENT OF TRANSPORTATI,90647,$20K,Below 50K
LAW DEPARTMENT,30080,$40K,Below 50K
DEPARTMENT OF ENVIRONMENTA,91916,$00K,Below 50K
NYC POLICE PENSION FUND,40493,$70K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
DEPARTMENT OF SANITATION,12158,$40K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
POLICE DEPARTMENT,10147,$40K,Below 50K
POLICE DEPARTMENT,71012,$40K,Below 50K
CUNY MANHATTAN COMMUNITY C,10102,$00K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,52314,$40K,Below 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,598,$50K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
DEPARTMENT OF TRANSPORTATI,22305,$40K,Below 50K
CUNY MANHATTAN COMMUNITY C,10102,$00K,Below 50K
CUNY KINGSBOROUGH COMMMUNI,10101,$00K,Below 50K
POLICE DEPARTMENT,7021A,$80K,Above 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
FIRE DEPARTMENT,91762,$00K,Below 50K
BOARD OF ELECTIONS,94367,$00K,Below 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
DEPARTMENT OF EDUCATION,54503,$30K,Below 50K
FIRE DEPARTMENT,53054,$40K,Below 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
POLICE DEPARTMENT,70210,$50K,Below 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
FIRE DEPARTMENT,53054,$50K,Below 50K
DEPARTMENT OF SANITATION,10250,$20K,Below 50K
N.Y.C. TRANSIT AUTHORITY,813,$60K,Above 50K
CUNY BRONX COMMUNITY COLLE,4802,$20K,Below 50K
DEPARTMENT OF EDUCATION,54503,$20K,Below 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,752,$80K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
DEPARTMENT OF EDUCATION,51221,$60K,Above 50K
DEPARTMENT OF PARKS & RECR,56057,$40K,Below 50K
N.Y.C. HOUSING AUTHORITY,80210,$80K,Above 50K
DEPARTMENT OF HEALTH AND M,10209,$00K,Below 50K
DEPARTMENT OF SANITATION,70112,$60K,Above 50K
N.Y.C. HOUSING AUTHORITY,1002C,$60K,Above 50K
N.Y.C. HOUSING AUTHORITY,56057,$30K,Below 50K
DEPARTMENT OF ENVIRONMENTA,20215,$80K,Above 50K
N.Y.C. TRANSIT AUTHORITY,813,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,389,$50K,Below 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
DEPARTMENT OF HEALTH AND M,1002C,$70K,Above 50K
POLICE DEPARTMENT,60820,$50K,Below 50K
FIRE DEPARTMENT,70365,$100K,Above 50K
DEPARTMENT OF EDUCATION,56057,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,325,$60K,Above 50K
POLICE DEPARTMENT,7021,$80K,Above 50K
N.Y.C. TRANSIT AUTHORITY,412,$40K,Below 50K
DEPARTMENT OF CITYWIDE ADM,10251,$30K,Below 50K
N.Y.C. HOUSING AUTHORITY,10018,$100K,Above 50K
CUNY MANHATTAN COMMUNITY C,4294,$00K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
FIRE DEPARTMENT,53054,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,912,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,347,$100K,Above 50K
POLICE DEPARTMENT,10144,$30K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,387,$60K,Above 50K
DEPARTMENT OF TRANSPORTATI,90692,$40K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,52304,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,609,$60K,Above 50K
FIRE DEPARTMENT,70310,$30K,Below 50K
DEPARTMENT OF SANITATION,1002A,$80K,Above 50K
N.Y.C. TRANSIT AUTHORITY,617,$70K,Above 50K
POLICE DEPARTMENT,70235,$80K,Above 50K
POLICE DEPARTMENT,70205,$00K,Below 50K
POLICE DEPARTMENT,7021A,$80K,Above 50K
CUNY QUEENSBOROUGH COMMUNI,4075,$80K,Above 50K
FIRE DEPARTMENT,70360,$90K,Above 50K
DEPARTMENT OF HEALTH AND M,10252,$40K,Below 50K
POLICE DEPARTMENT,70205,$00K,Below 50K
CUNY KINGSBOROUGH COMMMUNI,10102,$00K,Below 50K
